;Bacardi Meyrin;Cordonnier;CHF 14,00;Petit talon femme;Thin heel women;Petit talon femme;Thin heel women;
;UCB Bulle;Chocolat (en promotion);CHF 10,80;Truffes coco ou nature 100 gr;Coco Truffles or nature 100 gr;"sachet de 100.00 gr
Préciser en commentaire votre choix";"bag of 100.00 gr
Precise in the comment your choice";
;UCB Bulle;Chocolat (en promotion);CHF 16,20;Truffes coco ou nature 150 gr;Coco Truffles or nature 150gr;"sachet de 150.00 gr
Préciser en commentaire votre choix";"bag of 150.00 gr
Precise in the comment your choice";
;UCB Bulle;Chocolat (en promotion);CHF 27,00;Truffes coco ou nature 250 gr;Coco Truffles or nature 250gr;"sachet de 250.00 gr
Préciser en commentaire votre choix";"bag of 250.00 gr
Precise in the comment your choice";
;UCB Bulle;Chocolat (en promotion);CHF 38,70;Truffes coco ou nature 360 gr;Coco Truffles or nature 360gr;"sachet de 360.00 gr
Préciser en commentaire votre choix";"bag of 360.00 gr
Precise in the comment your choice";
;UCB Bulle;Chocolat (en promotion);CHF 54,00;Truffes coco ou nature  500gr;Coco Truffles or nature  500 gr;"sachet de 500.00 gr
Préciser en commentaire votre choix";"bag of 500.00 gr
Precise in the comment your choice";
;UCB Bulle;Chocolats (en promotion);CHF 15,30;Amandes enrobées;coated almonds;Cornet de de 150 gr;Cone of 150 gr;
;UCB Bulle;Chocolats (en promotion);CHF 45,00;Amandes enrobées en cornet;coated almonds cornet;Cornet de de 500g;Cornet of 500 gr;
;UCB Bulle;Chocolats (en promotion);CHF 13,50;Meringues chocolatées;Chocolate Meringue;Ballotin de 100 gr;Candy box of 100.00 gr;
;UCB Bulle;Chocolats (en promotion);CHF 5,85;Meringues chocolatées en sachet;Chocolate Meringue in snall bag;sachet de 40 gr;small bag of 40.00 gr;
;UCB Bulle;Chocolats (en promotion);CHF 8,10;Orangettes;Orangettes;Paquet de 100.00 gr /boite en carton;Pack of 100.00 gr/box;
;UCB Bulle;Chocolats (en promotion);CHF 24,30;Orangettes paquet de 300 gr;Orangettes pack of 300 gr;Paquet de 300.00 gr/ boite plastique;Pack of 300.00 gr/ plastic box;
;UCB Bulle;Chocolats (en promotion);CHF 10,80;Boite de chocolats brune / Editions de Noël ou de base;Chocolate box Brown / Christmas edition or basic;"quantité de pralinés : 9
Choix de boite à préciser en commentaire
Sous réserve de disponibilité";"9 Pralines
Make your box choice in comment
According to availability";
;UCB Bulle;Chocolats (en promotion);CHF 16,20;Boite de chocolats brune / Editions de Noël ou de base;Chocolate box;"quantité de pralinés : 16
Choix de boite à préciser en commentaire
Sous réserve de disponibilité";"16 Pralines
Make your box choice in comment
According to availability";
;UCB Bulle;Chocolats (en promotion);CHF 27,00;Boite de chocolats  brune /  Editions de Noël ou de base;Chocolate box Brown / Christmas edition or basic;"quantité de pralinés : 25
Choix de boite à préciser en commentaire
Sous réserve de disponibilité";"25 Pralines
Make your box choice in comment
According to availability";
;UCB Bulle;Chocolats (en promotion);CHF 54,00;Boite de chocolats brune / Editions de Noël ou de base;Chocolate box Brown / Christmas edition or basic;"quantité de pralinés : 49
Choix de boite à préciser en commentaire
Sous réserve de disponibilité";"49 Pralines
Make your box choice in comment
According to availability";
;UCB Bulle;Chocolats (en promotion);CHF 17,10;"Boite de chocolats  Noël  ""ELAN""";"Chocolate Christmas box ""Elan""";"Boîte élan composé d’un un choix de chocolats aux arômes de thé, café, caramel, cannelle, noir, lait, noisettes, amandes, pistaches, fruits de la passion, framboises, nougat.

120 gr
Sous réserve de disponibilité";"""Moose"" box composed of a choice of chocolates with aromas of tea, coffee, caramel, cinnamon, black, milk, hazelnuts, almonds, pistachios,
 120gr
According to availability";
;UCB Bulle;Chocolats (en promotion);CHF 27,00;Boite de chocolats Pralinés et chocolats;Praline and Chocolate box;"Boite rouge orange
Chocolat passion, nougat enrobé de chocolat au lait,nougat enrobé de chocolat noir, chocolat au miel doré, Ganache noire intense, Rocher aux amandes
100% sans plastique
250g";"Orange red box
Passion chocolate, nougat coated with milk chocolate, nougat coated with dark chocolate, golden honey chocolate, intense black ganache, almond rock
100% without plastic
250g";
;UCB Bulle;Chocolats (en promotion);CHF 15,30;Amandes caramélisées;caramelized almonds;Cornet de de 150 gr;Cone of 150 gr;
;UCB Bulle;Chocolats (en promotion);CHF 45,00;Amandes caramélisées en cornet;caramelized almonds in cornet;Cornet de 500 gr;Cone of 500 gr;
;UCB Bulle;Chocolats (en promotion);CHF 40,50;Boite de chocolats Pralinés et chocolats;Praline and Chocolate box;"Boite rouge orange
Chocolat passion, nougat enrobé de chocolat au lait,nougat enrobé de chocolat noir, chocolat au miel doré, Ganache noire intense, Rocher aux amandes
100% sans plastique
360gr";"Orange red box
Passion chocolate, nougat coated with milk chocolate, nougat coated with dark chocolate, golden honey chocolate, intense black ganache, almond rock
100% without plastic
360gr";
;UCB Bulle;Chocolats (en promotion);CHF 10,80;Boite de chocolats Pralinés et chocolats;Praline and Chocolate box;"Brun clair à un ou deux tiroirs
Fabriqué avec des fibres de fèves de cacao
100g
Chocolat passion, nougat enrobé de chocolat au lait,nougat enrobé de chocolat noir, chocolat au miel doré, Ganache noire intense, Rocher aux amandes";"Light brown with one or two drawers
Made from cocoa bean fibres
100g
Passion chocolate, nougat coated with milk chocolate, nougat coated with dark chocolate, golden honey chocolate, intense black ganache, almond rock";
;UCB Bulle;Chocolats (en promotion);CHF 16,20;Boite de chocolats Pralinés et chocolats;Praline and Chocolate box;"Brun clair à un ou deux tiroirs
Fabriqué avec des fibres de fèves de cacao
150g
Chocolat passion, nougat enrobé de chocolat au lait,nougat enrobé de chocolat noir, chocolat au miel doré, Ganache noire intense, Rocher aux amandes";"Light brown with one or two drawers
Made from cocoa bean fibres
150g
Passion chocolate, nougat coated with milk chocolate, nougat coated with dark chocolate, golden honey chocolate, intense black ganache, almond rock";
;UCB Bulle;Chocolats (en promotion);CHF 40,50;Boite de chocolats Pralinés et chocolats;Praline and Chocolate box;"Blanche et d’orée à dessin
100% sans plastique
360g


Chocolat passion, nougat enrobé de chocolat au lait,nougat enrobé de chocolat noir, chocolat au miel doré, Ganache noire intense, Rocher aux amandes
100% sans plastique";"White and edged drawing
100% without plastic
360g
Passion chocolate, nougat coated with milk chocolate, nougat coated with dark chocolate, golden honey chocolate, intense black ganache, almond rock";
;UCB Bulle;Chocolats (en promotion);CHF 54,00;Boite de chocolats Pralinés et chocolats;Praline and Chocolate box;"Blanche et d’orée à dessin
100% sans plastique
500g


Chocolat passion, nougat enrobé de chocolat au lait,nougat enrobé de chocolat noir, chocolat au miel doré, Ganache noire intense, Rocher aux amandes
100% sans plastique";"White and edged drawing
100% without plastic
500g
Passion chocolate, nougat coated with milk chocolate, nougat coated with dark chocolate, golden honey chocolate, intense black ganache, almond rock";
;UCB Bulle;Chocolats (en promotion);CHF 40,50;Boite de chocolats Pralinés et chocolats;Praline and Chocolate box;"Brun foncé avec décoration verte
100% sans plastique
360g
Chocolat passion, nougat enrobé de chocolat au lait,nougat enrobé de chocolat noir, chocolat au miel doré, Ganache noire intense, Rocher aux amandes";"Dark brown with green decoration
100% without plastic
360gr
Passion chocolate, nougat coated with milk chocolate, nougat coated with dark chocolate, golden honey chocolate, intense black ganache, almond rock";
;UCB Bulle;Chocolats (en promotion);CHF 54,00;Boite de chocolats Pralinés et chocolats;Praline and Chocolate box;"Brun foncé avec décoration verte
100% sans plastique
500g
Chocolat passion, nougat enrobé de chocolat au lait,nougat enrobé de chocolat noir, chocolat au miel doré, Ganache noire intense, Rocher aux amandes";"Dark brown with green decoration
100% without plastic
500gr
Passion chocolate, nougat coated with milk chocolate, nougat coated with dark chocolate, golden honey chocolate, intense black ganache, almond rock";
;UCB Bulle;Chocolats (en promotion);CHF 12,60;Boîte d’orangettes transparente;"""Orangettes"" transparent box";"Boîte d’orangettes transparente
150g";150 gr;
;UCB Bulle;Chocolats (en promotion);CHF 25,20;Boîte d’orangettes transparente;"""Orangettes"" transparent box";"Boîte d’orangettes transparente
300g";300 gr;
;UCB Bulle;Chocolats (en promotion);CHF 5,40;Tablette chocolat;chocolate tab;Tablette de 100.00 gr, choix entrechocolat au lait, noir, ou blanc, choix à préciser en commentaire lors de la prise de commande;tab of 100.00 gr, milky or black  or white to precise while ordering in comment.;
;UCB Bulle;Chocolats (en promotion);CHF 13,50;Boite découverte;Discover box;"Boite transparente avec la gamme complète plus des orangettes
boite de 120.00 gr";"Transparent box with the entire variety plus orangettes
120.00gr box";
;UCB Bulle;Chocolats (en promotion);CHF 15,30;Amandes apéro salées;"""Appetizer""  salted almonds";Cornet de de 150 gr;Cone of 150 gr;
;UCB Bulle;Chocolats (en promotion);CHF 45,00;Amandes apéro salées en cornet;"""Appetizer""  salted almonds in cornet";Cornet de de 500 gr;Cornet of 500 gr;
;UCB Bulle;Chocolats (en promotion);CHF 7,20;Petite boite avec 4 chocolats;Small box with 4 chocolates;Boite de 4 pièces;box of 4 chocolates;
;UCB Bulle;Chocolats (en promotion);CHF 10,80;Boite de chocolats  Noël;Chocolate Christmas box;"Boîte composée d’un choix de chocolats aux arômes de thé, café, caramel, cannelle, noir, lait, noisettes, amandes, pistaches, fruits de la passion, framboises, nougat.

9 chocolats

sous réserve de disponibilité";"Star box composed of a choice of chocolates with aromas of tea, coffee, caramel, cinnamon, black, milk, hazelnuts, almonds, pistachios, passion fruit, raspberries, nougat.
 9 chocolates
According to availability";
;UCB Bulle;Chocolats (en promotion);CHF 9,00;Tablettes mendiants chocolat noir;"Dark chocolate bar ""Mendiants""";Barre de 120.00 gr;Bar of 120.00 gr;
;UCB Bulle;Chocolats (en promotion);CHF 9,00;Tablettes mendiants chocolat noir ou lait;"Milky or black chocolate bar ""Mendiants""";Barre de 120.00 gr à préciser en commentaire pour le choix;Bar of 120.00 gr precise your choice in comment while ordering;
;UCB Bulle;Chocolats (en promotion);CHF 6,30;Mini tablette noir ou lait ou blanc;Mini tablet of dark, milky,  white chocolate;"tablette de 110.00 gr
trois couleurs emballées ensemble
Prix par tablette";"Bar of 110.00 gr 3 colors wrapped together
Price per tablet
please leave your choice in comment";
;UCB Bulle;Chocolats (en promotion);CHF 10,80;Pralinés;Praline;boite de 100.00 gr;Box of 100.00 gr;
;UCB Bulle;Fleurs;CHF 45,00;Bouquets de printemps (Tulipes blanches);Spring bunch of flowers ( White tulips);"Bouquet de printemps ( fleurs de saison ex : tulipes disponibles jusqu'au 20 avril 2019)
Attention : La couleur des fleurs peuvent varier selon l'arrivage.
Le prix comprend la livraison sur site
Les commandes doivent être passées la veille avant 15h00 pour une livraison le lendemain à partir de  11H00";"Spring Bunch of flowers(Tulips available till 20th of April)
Warning : flowers colors could be modified according to shipment
White and Orange color may change according to availability.
Rate includes delivery on site.
All orders must be placed the da";
;UCB Bulle;Fleurs;CHF 45,00;Bouquets de printemps (Tulipes rouges);Spring bunch of flowers ( Red tulips);"Bouquet de printemps ( fleurs de saison ex : tulipes disponibles jusqu'au 20 avril 2019)
Attention : La couleur des fleurs peuvent varier selon l'arrivage.
Le prix comprend la livraison sur site
Les commandes doivent être passées la veille avant 15h00 pour une livraison le lendemain à partir de  11H00";"Spring Bunch of flowers(Tulips available till 20th of April)
Warning : flowers colors could be modified according to shipment
White and Orange color may change according to availability.
Rate includes delivery on site.
All orders must be placed the da";
;UCB Bulle;Fleurs;CHF 45,00;Bouquets de printemps (Tulipes violettes);Spring bunch of flowers ( Purple Tulips);"Bouquet de printemps ( fleurs de saison ex : tulipes disponibles jusqu'au 20 avril 2019)
Attention : La couleur des fleurs peuvent varier selon l'arrivage.
Le prix comprend la livraison sur site
Les commandes doivent être passées la veille avant 15h00 pour une livraison le lendemain à partir de  11H00";"Spring Bunch of flowers(Tulips available till 20th of April)
Warning : flowers colors could be modified according to shipment
White and Orange color may change according to availability.
Rate includes delivery on site.
All orders must be placed the da";
;UCB Bulle;Fleurs;CHF 50,00;Bouquets de l'année  (Roses blanches);Year's bunch of roses ( White);"Bouquet de l'année.
Attention : La couleur des roses peuvent varier selon l'arrivage, surtout la couleur Orange et Blanche
Le prix comprend la livraison sur site
Les commandes doivent être passées la veille avant 15h00 pour une livraison le lendemain à partir de  11H00";"Year 's bunch of roses.
Warning : flowers colors could be modified according to shipment
White and Orange color may change according to availability.
Rate includes delivery on site.
All orders must be placed the day before (3.00 pm) to be delivered th";
;UCB Bulle;Fleurs;CHF 50,00;Bouquets de l'année  (Roses Roses);Year's bunch of roses ( Pink);"Bouquet de l'année.
Attention : La couleur des roses peuvent varier selon l'arrivage, surtout la couleur Orange et Blanche
Le prix comprend la livraison sur site
Les commandes doivent être passées la veille avant 15h00 pour une livraison le lendemain à partir de  11H00";"Year 's bunch of roses.
Warning : flowers colors could be modified according to shipment
White and Orange color may change according to availability.
Rate includes delivery on site.
All orders must be placed the day before (3.00 pm) to be delivered th";
;UCB Bulle;Fleurs;CHF 50,00;Bouquets de l'année  (Roses rouges);Year's bunch of red roses;"Bouquet de l'année.
Attention : La couleur des roses peuvent varier selon l'arrivage, surtout la couleur Orange et Blanche
Le prix comprend la livraison sur site
Les commandes doivent être passées la veille avant 15h00 pour une livraison le lendemain à partir de  11H00";"Year 's bunch of roses.
Warning : flowers colors could be modified according to shipment
White and Orange color may change according to availability.
Rate includes delivery on site.
All orders must be placed the day before (3.00 pm) to be delivered th";
;UCB Bulle;Fleurs;CHF 50,00;Bouquets de l'année  (Roses oranges);Years's bunch of roses ( Orange);"Bouquet de l'année.
Attention : La couleur des roses peuvent varier selon l'arrivage, surtout la couleur Orange et Blanche
Le prix comprend la livraison sur site
Les commandes doivent être passées la veille avant 15h00 pour une livraison le lendemain à partir de  11H00";"Year 's bunch of roses.
Warning : flowers colors could be modified according to shipment
White and Orange color may change according to availability.
Rate includes delivery on site.
All orders must be placed the day before (3.00 pm) to be delivered th";
;UCB Bulle;Fleurs;CHF 65,00;Bouquets rond (couleur rose);Round bunch of flowers ( Rose color);"Bouquet rond
Attention : La couleur des fleurs peuvent varier selon l'arrivage, surtout la couleur Orange et Blanche
Le prix comprend la livraison sur site
Les commandes doivent être passées la veille avant 15h00 pour une livraison le lendemain à partir de  11H00";"Round bunch of flowers
Warning : flowers colors could be modified according to shipment
White and Orange color may change according to availability.
Rate includes delivery on site.
All orders must be placed the day before (3.00 pm) to be delivered the";
;UCB Bulle;Fleurs;CHF 65,00;Bouquets rond (couleur blanche);Round bunch of flowers ( White color);"Bouquet rond
Attention : La couleur des fleurs peuvent varier selon l'arrivage, surtout la couleur Orange et Blanche
Le prix comprend la livraison sur site
Les commandes doivent être passées la veille avant 15h00 pour une livraison le lendemain à partir de  11H00";"Round bunch of flowers
Warning : flowers colors could be modified according to shipment
White and Orange color may change according to availability.
Rate includes delivery on site.
All orders must be placed the day before (3.00 pm) to be delivered the";
;UCB Bulle;Fleurs;CHF 65,00;Bouquets rond (couleur orange);Round bunch of flowers ( Orange color);"Bouquet rond
Attention : La couleur des fleurs peuvent varier selon l'arrivage, surtout la couleur Orange et Blanche
Le prix comprend la livraison sur site
Les commandes doivent être passées la veille avant 15h00 pour une livraison le lendemain à partir de  11H00";"Round bunch of flowers
Warning : flowers colors could be modified according to shipment
White and Orange color may change according to availability.
Rate includes delivery on site.
All orders must be placed the day before (3.00 pm) to be delivered the";
;UCB Bulle;Fleurs;CHF 0,00;Sur demande;On request;Pour toute demande spécifique, merci de nous laisser votre message dans la partie commentaire.;For specific request, please leave us a message in the comments area.;
;UCB Bulle;Fleurs;CHF 80,00;Orchidée (couleur violette);Orchid ( purple color);"Orchidée violette
Attention : Le cache-pot et sa couleur peuvent varier selon l'arrivage ==> la couleur Orange et Blanche est suceptible de varier également.
Le prix comprend la livraison sur site
Les commandes doivent être passées la veille avant 15h00 pour une livraison le lendemain à partir de  11H00";"Purple orchid
Warning : Pot holder and its color could be modified according to shipment
White and Orange color may change according to availability.
Rate includes delivery on site.
All orders must be placed the day before (3.00 pm) to be delivered th";
;UCB Bulle;Fleurs;CHF 80,00;Orchidée (couleur blanche);Orchid ( White color);"Orchidée blanche
Attention : Le cache-pot et sa couleur peuvent varier selon l'arrivage ==> la couleur Orange et Blanche est suceptible de varier également.
Le prix comprend la livraison sur site
Les commandes doivent être passées la veille avant 15h00 pour une livraison le lendemain à partir de 11H00";"White orchid
Warning : Pot holder and its color could be modified according to shipment
White and Orange color may change according to availability.
Rate includes delivery on site.
All orders must be placed the day before (3.00 pm) to be delivered the";
;UCB Bulle;Fleurs;CHF 80,00;Orchidée (couleur jaune);Orchid ( Yellow color);"Orchidée jaune
Attention : Le cache-pot et sa couleur peuvent varier selon l'arrivage ==> la couleur Orange et Blanche est suceptible de varier également.
Le prix comprend la livraison sur site
Les commandes doivent être passées la veille avant 15h00 pour une livraison le lendemain à partir de 11H00";"Yellow orchid
Warning : Pot holder and its color could be modified according to shipment
White and Orange color may change according to availability.
Rate includes delivery on site.
All orders must be placed the day before (3.00 pm) to be delivered th";
;UCB Bulle;Fleurs;CHF 65,00;Terrine de printemps (Panier et plantes);Spring composition ( pants and basket);"Terrine de printemps (  disponibles jusqu'au 20 avril 2019)
Attention : Le panier et plantes peuvent varier selon l'arrivage.
Le prix comprend la livraison sur site.
Les commandes doivent être passées la veille avant 15h00 pour une livraison le lendemain à partir de  11H00";"Spring composition (available till  april, 20th)
please pay attention : Basket and plants could be modified according to deliveries.
Rate includes delivery on site.
Orders must be placed the day before ( 3.00pm)to be delivered the day after from 11.00 ";
;UCB Bulle;Nettoyage Voiture;CHF 63,00;TOP  (Mini citadine) 1H30;TOP  (Mini car) 1H30;Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur;full vacuum cleaning , carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning;
;UCB Bulle;Nettoyage Voiture;CHF 81,00;EXPRESS PLUS  (citadine)  Environ 1H30;EXPRESS PLUS  (citadine)  Environ 1H30;"Intérieur Express + Extérieur Prémium

Aspiration habitacle, coffre et tapis - dépoussiérage tableau de bord - vitres intérieures
+
Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes";/;
;UCB Bulle;Nettoyage Voiture;CHF 117,00;TOP PLUS (citadine) environ 2H15;"""Top plus"" formula city car approx 2H15";"Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur
+
Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes";"Full vacuum cleaning , carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning
+
Pre-wash, gloss (heavy wax applied by hand), exterior windows, rim cleani";
;UCB Bulle;Nettoyage Voiture;CHF 180,00;PRESSING PLUS  (citadine) environ 3H15;"""Pressing plus"" formula small car approx 3H15";"Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur
+
shampoing des sièges avant et arrières et/ou traitement des cuirs, moquettes, tapis, plage arrière et coffre
+
Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes";"Full vacuum cleaning, carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning
+
Front and back seats shampoo and /or leather treatment, carpet, back shelf ";
;UCB Bulle;Nettoyage Voiture;CHF 81,00;TOP  (Berline) 1H30;"""Top"" formula Compact Approx 1H30";Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur;Full vacuum cleaning , carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning;
;UCB Bulle;Nettoyage Voiture;CHF 148,00;PRESSING  (Berline) environ 2H30;"""Pressing"" formula compact car approx 2H30";"Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur
+
shampoing des sièges avant et arrières et/ou traitement des cuirs, moquettes, tapis, plage arrière et coffre";"Full vacuum cleaning, carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning
+
Front and back seats shampoo and /or leather treatment, carpet, back shelf ";
;UCB Bulle;Nettoyage Voiture;CHF 54,00;PREMIUM EXTERIEUR (Berline)  45 MIN;"""Premium exterior"" Formula Compact approx 45 min";Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes;Pre-wash, gloss (heavy wax applied by hand), exterior windows, rim cleaning;
;UCB Bulle;Nettoyage Voiture;CHF 90,00;EXPRESS PLUS  (Berline)  Environ 1H30;"""Express plus"" formula (Compact, Large car) approx 1H30";"Intérieur Express + Extérieur Prémium

Aspiration habitacle, coffre et tapis - dépoussiérage tableau de bord - vitres intérieures
+
Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes";"Express Interior + Premium Exterior formulas

interiror vacuum cleaning, trunk and carpet - dust removal dashboard - interior windows
+
Pre-wash, gloss (heavy wax applied by hand), exterior windows, rim cleaning";
;UCB Bulle;Nettoyage Voiture;CHF 130,00;TOP PLUS (Berline) environ 2H15;"""Top plus"" formula compact large car approx 2H15";"Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur
+
Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes";"Full vacuum cleaning , carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning
+
Pre-wash, gloss (heavy wax applied by hand), exterior windows, rim cleani";
;UCB Bulle;Nettoyage Voiture;CHF 193,00;PRESSING PLUS  (Berline) environ 3H15;"""Pressing plus"" Compact car approx 3H15";"Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur
+
shampoing des sièges avant et arrières et/ou traitement des cuirs, moquettes, tapis, plage arrière et coffre
+
Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes";"Full vacuum cleaning, carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning
+
Front and back seats shampoo and /or leather treatment, carpet, back shelf ";
;UCB Bulle;Nettoyage Voiture;CHF 90,00;TOP  (Monospace SUV) 1H30;"""Top"" Formula SUV approx 1H30";Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur;Full vacuum cleaning , carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning;
;UCB Bulle;Nettoyage Voiture;CHF 130,00;PRESSING  (Mini citadine) environ 2H30;"""PRESSING"" formula Approximatively 2H30";"Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur
+
shampoing des sièges avant et arrières et/ou traitement des cuirs, moquettes, tapis, plage arrière et coffre";"Full vacuum cleaning, carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning
+
Front and back seats shampoo and /or leather treatment, carpet, back shelf ";
;UCB Bulle;Nettoyage Voiture;CHF 157,00;PRESSING  (Monospace SUV) environ 2H30;"""Pressing"" formula SUV approx 2H30";"Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur
+
shampoing des sièges avant et arrières et/ou traitement des cuirs, moquettes, tapis, plage arrière et coffre";"Full vacuum cleaning, carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning
+
Front and back seats shampoo and /or leather treatment, carpet, back shelf ";
;UCB Bulle;Nettoyage Voiture;CHF 58,00;PREMIUM EXTERIEUR (Monospace SUV)  45 MIN;"""Premium exterior"" formula SUV approx 45 min";Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes;Pre-wash, gloss (heavy wax applied by hand), exterior windows, rim cleaning;
;UCB Bulle;Nettoyage Voiture;CHF 99,00;EXPRESS PLUS  (Monospace SUV)  Environ 1H30;"""Express plus"" formula (SUV) approx 1H30";"Intérieur Express + Extérieur Prémium

Aspiration habitacle, coffre et tapis - dépoussiérage tableau de bord - vitres intérieures
+
Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes";"Express Interior + Premium Exterior formulas

interiror vacuum cleaning, trunk and carpet - dust removal dashboard - interior windows
+
Pre-wash, gloss (heavy wax applied by hand), exterior windows, rim cleaning";
;UCB Bulle;Nettoyage Voiture;CHF 144,00;TOP PLUS (Monospace SUV) environ 2H15;"""Top plus"" formula SUV approx 2H15";"Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur
+
Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes";"Full vacuum cleaning , carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning
+
Pre-wash, gloss (heavy wax applied by hand), exterior windows, rim cleani";
;UCB Bulle;Nettoyage Voiture;CHF 207,00;PRESSING PLUS  (Monospace SUV) environ 3H15;"""Pressin plus"" formula SUV apporx 3H15";"Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur
+
shampoing des sièges avant et arrières et/ou traitement des cuirs, moquettes, tapis, plage arrière et coffre
+
Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes";"Full vacuum cleaning, carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning
+
Front and back seats shampoo and /or leather treatment, carpet, back shelf ";
;UCB Bulle;Nettoyage Voiture;CHF 99,00;TOP  (4x4 BUS) 1H30;Top ( 4X4 mini bus) approx 1H30;Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur;Full vacuum cleaning , carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning;
